Age,Purchase_Amount,Year,Month,Day,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Payment_Method_Cash on Delivery,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_PayPal,Payment_Method_UPI,Product_Category_Label
67,162.96,2023,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
54,704.32,2025,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
32,545.13,2024,10,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
26,915.96,2023,4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
36,706.52,2023,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
33,635.37,2023,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
20,870.48,2024,7,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
48,846.47,2024,7,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50,362.39,2024,11,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
55,165.84,2023,11,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
44,256.09,2024,9,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
59,654.63,2023,10,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
37,376.67,2025,2,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
61,901.24,2024,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8
28,65.87,2024,4,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
64,106.2,2023,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
24,822.44,2023,9,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
43,73.41,2024,4,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
67,233.95,2024,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
37,909.94,2024,3,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
64,28.28,2023,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
59,819.19,2023,9,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
46,263.96,2023,4,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
32,384.43,2025,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
62,107.17,2024,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
57,244.93,2023,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
41,408.57,2024,7,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
41,183.29,2024,10,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
30,969.19,2023,11,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
31,11.63,2024,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
56,128.53,2023,10,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
34,335.2,2023,8,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
69,150.91,2024,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
64,991.2,2023,7,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
23,658.04,2023,3,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
66,865.49,2024,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
56,445.94,2024,10,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
55,191.07,2025,2,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
54,972.82,2023,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
39,285.35,2024,9,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
32,375.14,2023,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
62,547.53,2023,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
55,638.68,2024,9,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
36,723.45,2024,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
61,551.3,2024,10,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
47,703.73,2025,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
51,548.61,2024,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,405.23,2023,5,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
26,822.43,2024,1,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
44,784.14,2024,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
26,9.49,2023,3,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
24,642.25,2023,5,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,737.72,2024,4,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
55,608.42,2025,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
30,75.41,2025,2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
25,993.57,2024,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
33,518.71,2023,7,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
65,527.1,2023,12,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
28,823.66,2024,9,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
21,369.62,2024,3,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
33,25.02,2024,10,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
31,185.96,2023,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
41,891.9,2024,2,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
41,774.25,2023,7,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
21,520.29,2024,12,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
56,927.4,2024,5,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
22,76.26,2023,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
31,970.22,2025,2,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
57,953.14,2024,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
31,311.91,2023,7,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
39,289.31,2023,5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
57,452.87,2024,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
53,196.68,2024,11,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
23,38.83,2024,8,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
22,666.81,2023,11,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59,347.67,2023,6,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
24,210.35,2024,8,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
47,512.75,2024,3,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
25,379.19,2024,6,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
24,705.7,2024,4,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
33,337.04,2024,7,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
49,827.79,2024,12,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
28,868.58,2024,5,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
45,459.62,2024,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
50,975.9,2023,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
33,369.4,2023,5,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
24,646.7,2023,6,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
54,677.26,2024,10,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
64,753.2,2023,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
54,668.47,2023,7,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
23,138.01,2025,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
29,692.5,2024,3,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
61,351.99,2024,4,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
58,669.64,2024,4,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
28,55.02,2023,9,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
55,861.6,2024,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
69,313.31,2024,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
51,833.02,2024,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8
64,142.46,2023,3,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
30,79.47,2025,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
54,912.07,2023,10,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
31,809.77,2024,11,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
57,780.26,2023,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
36,536.99,2023,9,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
55,45.74,2024,9,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
64,711.57,2024,7,26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
36,319.19,2023,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
44,751.29,2024,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
19,582.45,2024,9,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
28,666.89,2024,1,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
47,83.09,2023,8,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
52,357.47,2023,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
27,962.98,2024,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
41,915.71,2023,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
47,692.8,2024,6,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
63,704.13,2023,3,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
39,767.78,2023,7,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69,420.87,2024,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
66,18.36,2024,8,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
39,622.74,2023,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
50,434.99,2023,7,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7
33,113.49,2024,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
62,142.23,2024,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
47,660.15,2024,8,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
57,190.53,2023,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
32,109.86,2025,1,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
38,54.8,2024,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
51,788.4,2024,11,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
41,226.41,2024,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
53,156.68,2025,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
35,877.02,2023,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
39,28.96,2024,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
40,95.52,2023,5,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
36,267.09,2024,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
54,195.17,2023,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
45,100.97,2024,10,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
19,845.65,2025,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
28,488.55,2024,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
38,562.33,2023,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
43,171.63,2024,3,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
54,105.4,2023,3,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
67,29.5,2024,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
46,363.12,2024,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
40,690.2,2025,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
27,569.67,2024,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
28,876.5,2023,8,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
36,858.6,2024,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
55,749.1,2025,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
40,88.43,2023,4,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
69,938.29,2023,12,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
20,159.58,2023,5,26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
48,749.69,2024,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
34,353.6,2025,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
58,629.89,2024,9,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
36,580.52,2024,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
48,902.92,2023,3,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
64,297.42,2023,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
23,851.42,2023,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
34,186.78,2023,12,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
27,789.71,2024,5,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
62,520.95,2024,1,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6
66,881.81,2024,4,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
20,934.79,2023,9,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
49,278.49,2025,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
20,277.36,2024,6,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8
27,930.39,2023,10,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
40,340.7,2024,4,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
19,813.17,2025,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
55,871.15,2024,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
28,363.69,2023,4,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
61,923.79,2025,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
51,300.28,2024,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
48,465.74,2023,11,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8
50,123.6,2023,12,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
50,440.88,2023,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
36,140.81,2024,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
57,941.83,2025,1,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
66,957.41,2024,6,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
45,565.95,2024,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
66,20.8,2025,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
28,398.08,2024,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
51,842.38,2024,2,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
32,969.96,2024,8,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
41,775.71,2023,6,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
47,93.89,2023,8,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
38,316.56,2024,5,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
54,681.57,2024,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8
39,92.83,2024,4,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
37,999.4,2024,11,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
53,814.26,2023,9,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
65,502.43,2024,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
63,242.72,2023,6,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
22,24.97,2023,4,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
37,746.42,2024,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
46,324.89,2023,5,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
43,552.78,2023,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
51,999.06,2023,10,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
31,734.32,2024,12,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6
35,881.38,2023,5,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
65,623.0,2024,8,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
53,593.66,2024,9,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
19,997.14,2023,12,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
29,64.99,2024,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
35,336.12,2024,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
20,590.85,2023,3,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
27,114.95,2024,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
64,173.67,2024,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
54,339.6,2024,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
39,626.1,2023,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
67,122.88,2024,8,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
24,909.45,2023,11,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
65,272.06,2024,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
46,125.7,2024,9,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
28,51.52,2024,5,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
39,720.46,2024,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
36,790.99,2024,10,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
65,417.48,2024,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
21,944.63,2023,8,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6
25,419.2,2023,10,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
35,61.45,2024,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
36,904.0,2023,7,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8
44,337.67,2024,6,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
36,210.73,2023,6,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
55,182.98,2023,3,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
27,786.98,2024,3,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,318.7,2023,10,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
63,929.08,2023,6,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
68,360.4,2024,8,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
19,401.37,2024,8,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
66,124.01,2023,10,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
34,636.97,2023,6,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
41,751.93,2023,4,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
42,907.94,2023,6,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6
25,997.76,2023,11,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
69,221.26,2024,2,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48,506.47,2024,11,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
67,303.67,2024,8,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
60,18.28,2023,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
25,242.75,2023,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
35,152.18,2024,11,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
36,634.93,2023,5,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
63,540.47,2023,8,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
25,297.74,2024,9,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
59,738.32,2023,12,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
50,671.9,2024,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
60,175.94,2024,9,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
68,778.73,2024,6,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
42,589.95,2023,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
47,764.78,2024,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
38,758.68,2023,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8
29,383.36,2024,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
50,857.98,2023,7,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
43,495.17,2024,7,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
19,715.51,2025,2,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
67,272.61,2023,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
57,894.57,2023,3,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6
29,713.91,2023,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
37,814.58,2023,5,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
22,986.21,2023,7,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
69,316.87,2024,5,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
48,323.12,2024,3,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
33,230.85,2025,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
32,249.45,2024,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
69,864.87,2024,7,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
56,216.62,2023,5,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
45,111.5,2023,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
61,288.3,2024,4,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
25,934.71,2024,9,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
31,348.92,2024,8,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
49,472.16,2023,6,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
60,752.19,2024,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
30,227.36,2024,8,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
39,941.2,2023,10,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
62,689.73,2023,11,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
44,237.83,2024,6,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
30,466.11,2024,11,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
58,977.59,2023,11,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
40,321.78,2024,6,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
33,664.55,2023,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
22,567.46,2023,12,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
45,265.19,2024,4,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
60,667.23,2024,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
53,741.22,2024,11,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
23,194.68,2024,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
54,100.09,2024,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52,350.69,2024,7,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
44,916.92,2024,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
32,895.44,2024,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
69,980.08,2023,6,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
62,639.37,2024,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
41,661.5,2025,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
52,892.16,2023,8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
28,941.16,2024,7,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
43,435.58,2024,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
